#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-01-30T21:58:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e3336079635	
#INFO	-out.max=unlimited	
#INFO	queryParameters=24	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-order=I
#-nav=cat:J/A+A/630/A58&tab:{J/A+A/630/A58/table2}&key:source=J/A+A/630/A58&HTTPPRM:&&-ref=VIZ5e3336079635&-out.max=unlimited&-out.form=HTML Table&-out.all=2&-order=I&-oc.form=dec&-out.src=J/A+A/630/A58/table2&-out=vu&-out=Ju&-out=vl&-out=Jl&-out=sigma&-out=Dsigma&-out=lambda&-out=Dlambda&-out=Aqua&-out=Ama&-out=A&-out=Atot&-out=Eu&-out=DEu&-out=Tu&-out=gu&-meta=1u&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-out.src=J/A+A/630/A58/table2
#-source=J/A+A/630/A58/table2
#-out=vu
#-out=Ju
#-out=vl
#-out=Jl
#-out=sigma
#-out=Dsigma
#-out=lambda
#-out=Dlambda
#-out=Aqua
#-out=Ama
#-out=A
#-out=Atot
#-out=Eu
#-out=DEu
#-out=Tu
#-out=gu
#-source=J/A+A/630/A58
#
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_36300058
#Name: J/A+A/630/A58
#Title: Full infrared spectrum of molecular hydrogen (Roueff+, 2019)
#Table	J_A_A_630_A58_table2:
#Name: J/A+A/630/A58/table2
#Title: List of all infrared transition of the X H2 rovibrational states
#Column	vu	(I2)	Upper state vibrational quantum number	[ucd=phys.atmol.qn]
#Column	Ju	(I2)	Upper state rotational quantum number	[ucd=phys.atmol.qn]
#Column	vl	(I2)	Lower state vibrational quantum number	[ucd=phys.atmol.qn]
#Column	Jl	(I2)	Lower state rotational quantum number	[ucd=phys.atmol.qn]
#Column	sigma	(F16.6)	Transition wave-number, {sigma}	[ucd=em.wavenumber;phys.atmol.transition]
#Column	Dsigma	(F7)	Transition wave-number accuracy, {Delta}{sigma}	[ucd=stat.error]
#Column	lambda	(F17.9)	Transition wavelength, {lambda}	[ucd=em.wl;phys.atmol.transition]
#Column	Dlambda	(F7)	Transition wavelength accuracy, {Delta}{lambda}	[ucd=stat.error]
#Column	Aqua	(E9.2)	Electric quadrupole transition Einstein coefficient Aqua(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb;phys.atmol.transition]
#Column	Ama	(E9.2)	Magnetic dipole transition Einstein coefficient Ama(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb;phys.atmol.transition]
#Column	A	(E9.2)	Full radiative transition emission probability Einstein coefficient A(vu,Ju --> vl,Jl) = Aqua(vu,Ju --> vl,Jl) + Ama(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb]
#Column	Atot	(E9.2)	Total level emission probability of the upper level A_tot_(vu,Ju) = {Sum}(vl,Jl) A(vu,Ju --> vl,Jl)	[ucd=stat.probability;phys.atmol.level]
#Column	Eu	(F16.6)	Upper level energy (origin is the H_2 dissociation limit)	[ucd=phys.energy;phys.atmol.level]
#Column	DEu	(F7)	Upper level energy accuracy, {Delta}Eu	[ucd=stat.error]
#Column	Tu	(F11.1)	Upper level term energy (computed from (0,0) level with a dissociation energy of 36118.0695cm^-1^)	[ucd=phys.energy;phys.atmol.level]
#Column	gu	(I3)	Upper level statistical weight (1)	[ucd=stat.weight;phys.atmol.level]
vu	Ju	vl	Jl	sigma	Dsigma	lambda	Dlambda	Aqua	Ama	A	Atot	Eu	DEu	Tu	gu
 3	21	 2	19	     5155.410896	  8e-04	      1.939709599	  3e-07	 1.56e-06	 0.00e+00	 1.56e-06	 3.92e-06	    -7023.424596	  4e-03	    41860.7	129
 3	21	 3	19	     2403.285829	  2e-04	      4.160969902	  4e-07	 1.67e-06	 0.00e+00	 1.67e-06	 3.92e-06	    -7023.424596	  4e-03	    41860.7	129
 3	22	 0	24	     5154.635571	  2e-03	      1.940001356	  6e-07	 1.99e-09	 0.00e+00	 1.99e-09	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	22	 0	22	     8125.629793	  2e-03	      1.230673838	  3e-07	 1.78e-08	 2.37e-10	 1.80e-08	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	22	 0	20	    11083.143501	  2e-03	      0.902271093	  2e-07	 1.78e-08	 0.00e+00	 1.78e-08	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	22	 1	24	     2403.831536	  9e-04	      4.160025297	  2e-06	 2.71e-10	 0.00e+00	 2.71e-10	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	22	 1	22	     5184.841169	  1e-03	      1.928699390	  4e-07	 1.56e-07	 1.55e-08	 1.72e-07	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	22	 1	20	     7962.429752	  2e-03	      1.255898050	  2e-07	 1.54e-08	 0.00e+00	 1.54e-08	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	22	 2	22	     2473.087466	  5e-04	      4.043528641	  9e-07	 4.38e-08	 4.24e-07	 4.68e-07	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	22	 2	20	     5067.579391	  8e-04	      1.973328729	  3e-07	 1.89e-06	 0.00e+00	 1.89e-06	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	22	 3	20	     2404.722667	  2e-04	      4.158483694	  4e-07	 1.70e-06	 0.00e+00	 1.70e-06	 4.28e-06	    -5821.937286	  4e-03	    43589.4	 45
 3	23	 0	25	     4869.092387	  2e-03	      2.053770848	  6e-07	 1.64e-09	 0.00e+00	 1.64e-09	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 0	23	     7834.532518	  2e-03	      1.276400344	  3e-07	 1.77e-08	 2.57e-10	 1.79e-08	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 0	21	    10803.026701	  2e-03	      0.925666508	  2e-07	 1.01e-08	 0.00e+00	 1.01e-08	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 1	25	     2217.352416	  8e-04	      4.509883015	  2e-06	 2.56e-10	 0.00e+00	 2.56e-10	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 1	23	     4987.435838	  1e-03	      2.005038325	  4e-07	 1.41e-07	 1.82e-08	 1.60e-07	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 1	21	     7771.046327	  1e-03	      1.286828000	  2e-07	 5.37e-08	 0.00e+00	 5.37e-08	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 2	23	     2371.963030	  5e-04	      4.215917311	  9e-07	 3.25e-08	 4.45e-07	 4.78e-07	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 2	21	     4966.221594	  8e-04	      2.013603262	  3e-07	 2.22e-06	 0.00e+00	 2.22e-06	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 3	21	     2396.293952	  2e-04	      4.173110729	  4e-07	 1.68e-06	 0.00e+00	 1.68e-06	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	23	 4	21	       74.062392	  2e-04	    135.021293938	  4e-04	 2.06e-14	 0.00e+00	 2.06e-14	 4.62e-06	    -4627.130644	  4e-03	    45308.4	141
 3	24	 0	26	     4580.343173	  1e-03	      2.183242526	  7e-07	 1.31e-09	 0.00e+00	 1.31e-09	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 0	24	     7532.545870	  2e-03	      1.327572400	  3e-07	 1.75e-08	 2.83e-10	 1.78e-08	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 0	22	    10503.540091	  2e-03	      0.952059964	  2e-07	 4.36e-09	 0.00e+00	 4.36e-09	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 1	26	     2030.695940	  8e-04	      4.924420147	  2e-06	 2.37e-10	 0.00e+00	 2.37e-10	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 1	24	     4781.741835	  1e-03	      2.091288142	  5e-07	 1.25e-07	 2.15e-08	 1.47e-07	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 1	22	     7562.751467	  1e-03	      1.322270082	  2e-07	 1.15e-07	 0.00e+00	 1.15e-07	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 2	24	     2266.015972	  5e-04	      4.413031560	  1e-06	 2.31e-08	 4.62e-07	 4.85e-07	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 2	22	     4850.997765	  8e-04	      2.061431583	  3e-07	 2.52e-06	 0.00e+00	 2.52e-06	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 3	22	     2377.910299	  2e-04	      4.205373098	  4e-07	 1.62e-06	 0.00e+00	 1.62e-06	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	24	 4	22	      159.047562	  2e-04	     62.874274049	  8e-05	 9.78e-13	 0.00e+00	 9.78e-13	 4.91e-06	    -3444.026987	  4e-03	    47010.7	 49
 3	25	 0	27	     4286.766534	  1e-03	      2.332760583	  7e-07	 9.99e-10	 0.00e+00	 9.99e-10	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 0	25	     7218.353981	  2e-03	      1.385357386	  3e-07	 1.72e-08	 3.15e-10	 1.75e-08	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 0	23	    10183.794112	  2e-03	      0.981952295	  2e-07	 8.80e-10	 0.00e+00	 8.80e-10	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 1	27	     1842.608380	  7e-04	      5.427089179	  2e-06	 2.13e-10	 0.00e+00	 2.13e-10	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 1	25	     4566.614010	  1e-03	      2.189806272	  5e-07	 1.09e-07	 2.55e-08	 1.35e-07	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 1	23	     7336.697432	  1e-03	      1.363011095	  3e-07	 2.00e-07	 0.00e+00	 2.00e-07	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 2	25	     2154.475350	  5e-04	      4.641501236	  1e-06	 1.54e-08	 4.71e-07	 4.87e-07	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 2	23	     4721.224624	  8e-04	      2.118094519	  3e-07	 2.77e-06	 0.00e+00	 2.77e-06	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 3	23	     2349.261594	  2e-04	      4.256656656	  4e-07	 1.52e-06	 0.00e+00	 1.52e-06	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	25	 4	23	      239.816407	  2e-04	     41.698564853	  3e-05	 7.89e-12	 0.00e+00	 7.89e-12	 5.13e-06	    -2277.869050	  4e-03	    48688.5	153
 3	26	 0	28	     3986.227578	  1e-03	      2.508637504	  8e-07	 7.23e-10	 0.00e+00	 7.23e-10	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 0	26	     6890.050299	  2e-03	      1.451368214	  3e-07	 1.69e-08	 3.62e-10	 1.73e-08	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 0	24	     9842.252996	  2e-03	      1.016027530	  2e-07	 7.67e-11	 0.00e+00	 7.67e-11	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 1	28	     1651.469120	  6e-04	      6.055214644	  2e-06	 1.81e-10	 0.00e+00	 1.81e-10	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 1	26	     4340.403066	  1e-03	      2.303933494	  5e-07	 9.29e-08	 3.05e-08	 1.23e-07	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 1	24	     7091.448961	  1e-03	      1.410149048	  3e-07	 3.07e-07	 0.00e+00	 3.07e-07	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 2	26	     2036.224036	  4e-04	      4.911050957	  1e-06	 9.56e-09	 4.73e-07	 4.83e-07	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 2	24	     4575.723098	  7e-04	      2.185446931	  3e-07	 2.96e-06	 0.00e+00	 2.96e-06	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 3	24	     2309.707126	  2e-04	      4.329553253	  4e-07	 1.38e-06	 0.00e+00	 1.38e-06	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	26	 4	24	      316.859839	  1e-04	     31.559695389	  1e-05	 3.27e-11	 0.00e+00	 3.27e-11	 5.27e-06	    -1134.319861	  5e-03	    50333.8	 53
 3	27	 0	29	     3675.799954	  1e-03	      2.720496253	  8e-07	 4.86e-10	 0.00e+00	 4.86e-10	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 0	27	     6544.843587	  2e-03	      1.527920395	  3e-07	 1.64e-08	 4.31e-10	 1.68e-08	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 0	25	     9476.431034	  2e-03	      1.055249594	  2e-07	 2.45e-09	 0.00e+00	 2.45e-09	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 1	29	     1455.069871	  5e-04	      6.872522206	  2e-06	 1.42e-10	 0.00e+00	 1.42e-10	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 1	27	     4100.685433	  9e-04	      2.438616705	  5e-07	 7.62e-08	 3.67e-08	 1.13e-07	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 1	25	     6824.691064	  1e-03	      1.465267791	  3e-07	 4.35e-07	 0.00e+00	 4.35e-07	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 2	27	     1909.592096	  4e-04	      5.236720460	  1e-06	 5.29e-09	 4.64e-07	 4.69e-07	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 2	25	     4412.552403	  7e-04	      2.266262038	  3e-07	 3.07e-06	 0.00e+00	 3.07e-06	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 3	25	     2258.077053	  2e-04	      4.428546841	  4e-07	 1.20e-06	 0.00e+00	 1.20e-06	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 3	27	 4	25	      390.708947	  6e-05	     25.594499631	  4e-06	 9.56e-11	 0.00e+00	 9.56e-11	 5.30e-06	      -19.791996	  5e-03	    51937.4	165
 4	 0	 0	 2	    14895.992852	  3e-03	      0.671321482	  1e-07	 2.74e-09	 0.00e+00	 2.74e-09	 3.04e-06	   -20867.703469	  4e-03	    21941.9	  1
 4	 0	 1	 2	    10752.527463	  2e-03	      0.930013900	  2e-07	 1.29e-07	 0.00e+00	 1.29e-07	 3.04e-06	   -20867.703469	  4e-03	    21941.9	  1
 4	 0	 2	 2	     6844.004980	  1e-03	      1.461132777	  3e-07	 1.59e-06	 0.00e+00	 1.59e-06	 3.04e-06	   -20867.703469	  4e-03	    21941.9	  1
 4	 0	 3	 2	     3165.668726	  7e-04	      3.158890227	  7e-07	 1.32e-06	 0.00e+00	 1.32e-06	 3.04e-06	   -20867.703469	  4e-03	    21941.9	  1
 4	 1	 0	 3	    14640.291307	  3e-03	      0.683046518	  1e-07	 4.66e-10	 0.00e+00	 4.66e-10	 3.05e-06	   -20772.259301	  4e-03	    22079.2	  9
 4	 1	 0	 1	    15227.323339	  3e-03	      0.656714235	  1e-07	 3.49e-09	 2.19e-13	 3.49e-09	 3.05e-06	   -20772.259301	  4e-03	    22079.2	  9
 4	 1	 1	 3	    10514.418603	  2e-03	      0.951074936	  2e-07	 4.71e-08	 0.00e+00	 4.71e-08	 3.05e-06	   -20772.259301	  4e-03	    22079.2	  9
 4	 1	 1	 1	    11072.069479	  2e-03	      0.903173523	  2e-07	 9.37e-08	 4.18e-12	 9.37e-08	 3.05e-06	   -20772.259301	  4e-03	    22079.2	  9
 4	 1	 2	 3	     6623.108009	  1e-03	      1.509865155	  3e-07	 7.68e-07	 0.00e+00	 7.68e-07	 3.05e-06	   -20772.259301	  4e-03	    22079.2	  9
 4	 1	 2	 1	     7152.015720	  1e-03	      1.398207218	  3e-07	 8.42e-07	 7.63e-11	 8.42e-07	 3.05e-06	   -20772.259301	  4e-03	    22079.2	  9
 4	 1	 3	 3	     2961.728151	  6e-04	      3.376407114	  7e-07	 6.66e-07	 0.00e+00	 6.66e-07	 3.05e-06	   -20772.259301	  4e-03	    22079.2	  9
 4	 1	 3	 1	     3462.322129	  7e-04	      2.888235013	  5e-07	 6.32e-07	 2.57e-09	 6.35e-07	 3.05e-06	   -20772.259301	  4e-03	    22079.2	  9
 4	 2	 0	 4	    14366.946151	  3e-03	      0.696042144	  2e-07	 1.85e-11	 0.00e+00	 1.85e-11	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 0	 2	    15181.370465	  3e-03	      0.658702060	  1e-07	 2.52e-09	 6.58e-13	 2.52e-09	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 0	 0	    15535.743599	  3e-03	      0.643676946	  1e-07	 3.77e-09	 0.00e+00	 3.77e-09	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 1	 4	    10264.364053	  2e-03	      0.974244478	  2e-07	 2.19e-08	 0.00e+00	 2.19e-08	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 1	 2	    11037.905076	  2e-03	      0.905969016	  2e-07	 6.72e-08	 1.25e-11	 6.72e-08	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 1	 0	    11374.577378	  2e-03	      0.879153543	  2e-07	 7.43e-08	 0.00e+00	 7.43e-08	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 2	 4	     6395.845858	  1e-03	      1.563514854	  3e-07	 5.17e-07	 0.00e+00	 5.17e-07	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 2	 2	     7129.382593	  1e-03	      1.402646003	  3e-07	 5.99e-07	 2.30e-10	 5.99e-07	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 2	 0	     7448.740840	  1e-03	      1.342508783	  2e-07	 5.25e-07	 0.00e+00	 5.25e-07	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 3	 4	     2756.928058	  6e-04	      3.627225589	  8e-07	 4.62e-07	 0.00e+00	 4.62e-07	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 3	 2	     3451.046339	  7e-04	      2.897671899	  5e-07	 4.44e-07	 7.70e-09	 4.52e-07	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 3	 0	     3753.352508	  7e-04	      2.664284790	  5e-07	 3.49e-07	 0.00e+00	 3.49e-07	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 2	 4	 0	      285.377613	  1e-05	     35.041291063	  1e-06	 1.97e-11	 0.00e+00	 1.97e-11	 3.07e-06	   -20582.325855	  4e-03	    22352.5	  5
 4	 3	 0	 5	    14078.098621	  3e-03	      0.710323196	  2e-07	 8.15e-11	 0.00e+00	 8.15e-11	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 0	 3	    15112.769320	  3e-03	      0.661692095	  1e-07	 2.39e-09	 1.32e-12	 2.39e-09	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 0	 1	    15699.801352	  3e-03	      0.636950734	  1e-07	 7.20e-09	 0.00e+00	 7.20e-09	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 1	 5	    10004.366315	  2e-03	      0.999563559	  2e-07	 9.20e-09	 0.00e+00	 9.20e-09	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 1	 3	    10986.896616	  2e-03	      0.910175125	  2e-07	 6.30e-08	 2.50e-11	 6.31e-08	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 1	 1	    11544.547492	  2e-03	      0.866209785	  2e-07	 1.23e-07	 0.00e+00	 1.23e-07	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 2	 5	     6164.090837	  1e-03	      1.622299259	  3e-07	 3.67e-07	 0.00e+00	 3.67e-07	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 2	 3	     7095.586022	  1e-03	      1.409326864	  3e-07	 5.56e-07	 4.61e-10	 5.56e-07	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 2	 1	     7624.493734	  1e-03	      1.311562492	  2e-07	 7.56e-07	 0.00e+00	 7.56e-07	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 3	 5	     2553.019810	  6e-04	      3.916930045	  1e-06	 3.34e-07	 0.00e+00	 3.34e-07	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 3	 3	     3434.206164	  7e-04	      2.911881093	  6e-07	 4.05e-07	 1.54e-08	 4.20e-07	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 3	 1	     3934.800142	  7e-04	      2.541425140	  4e-07	 4.51e-07	 0.00e+00	 4.51e-07	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 3	 4	 1	      472.478013	  2e-05	     21.165006042	  8e-07	 3.16e-10	 0.00e+00	 3.16e-10	 3.09e-06	   -20299.781288	  4e-03	    22759.0	 21
 4	 4	 0	 6	    13775.805989	  3e-03	      0.725910339	  2e-07	 3.91e-10	 0.00e+00	 3.91e-10	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 0	 4	    15021.905554	  3e-03	      0.665694506	  1e-07	 2.37e-09	 2.22e-12	 2.38e-09	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 0	 2	    15836.329867	  3e-03	      0.631459441	  1e-07	 1.11e-08	 0.00e+00	 1.11e-08	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 1	 6	     9736.314205	  2e-03	      1.027082712	  2e-07	 2.82e-09	 0.00e+00	 2.82e-09	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 1	 4	    10919.323456	  2e-03	      0.915807654	  2e-07	 6.18e-08	 4.17e-11	 6.18e-08	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 1	 2	    11692.864479	  2e-03	      0.855222432	  2e-07	 1.68e-07	 0.00e+00	 1.68e-07	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 2	 6	     5929.574385	  1e-03	      1.686461684	  4e-07	 2.63e-07	 0.00e+00	 2.63e-07	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 2	 4	     7050.805261	  1e-03	      1.418277719	  3e-07	 5.37e-07	 7.73e-10	 5.38e-07	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 2	 2	     7784.341996	  1e-03	      1.284630095	  2e-07	 9.15e-07	 0.00e+00	 9.15e-07	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 3	 6	     2351.589461	  6e-04	      4.252442939	  1e-06	 2.40e-07	 0.00e+00	 2.40e-07	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 3	 4	     3411.887460	  7e-04	      2.930929029	  6e-07	 3.81e-07	 2.56e-08	 4.07e-07	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 3	 2	     4106.005742	  7e-04	      2.435456896	  4e-07	 4.79e-07	 0.00e+00	 4.79e-07	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 4	 4	 2	      654.959403	  2e-05	     15.268121893	  6e-07	 1.80e-09	 0.00e+00	 1.80e-09	 3.09e-06	   -19927.366453	  4e-03	    23294.8	  9
 4	 5	 0	 7	    13461.998615	  3e-03	      0.742831751	  2e-07	 8.07e-10	 0.00e+00	 8.07e-10	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 0	 5	    14909.279574	  3e-03	      0.670723220	  1e-07	 2.40e-09	 3.35e-12	 2.40e-09	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 0	 3	    15943.950273	  3e-03	      0.627197139	  1e-07	 1.54e-08	 0.00e+00	 1.54e-08	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 1	 7	     9461.943387	  2e-03	      1.056865338	  2e-07	 3.03e-10	 0.00e+00	 3.03e-10	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 1	 5	    10835.547268	  2e-03	      0.922888319	  2e-07	 6.14e-08	 6.23e-11	 6.15e-08	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 1	 3	    11818.077569	  2e-03	      0.846161310	  2e-07	 2.11e-07	 0.00e+00	 2.11e-07	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 2	 7	     5693.851251	  1e-03	      1.756280514	  4e-07	 1.88e-07	 0.00e+00	 1.88e-07	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 2	 5	     6995.271790	  1e-03	      1.429537022	  3e-07	 5.25e-07	 1.17e-09	 5.26e-07	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 2	 3	     7926.766976	  1e-03	      1.261548375	  2e-07	 1.03e-06	 0.00e+00	 1.03e-06	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 3	 7	     2154.025792	  6e-04	      4.642469945	  1e-06	 1.69e-07	 0.00e+00	 1.69e-07	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 3	 5	     3384.200763	  7e-04	      2.954907436	  6e-07	 3.61e-07	 3.84e-08	 3.99e-07	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 3	 3	     4265.387118	  7e-04	      2.344453088	  4e-07	 4.60e-07	 0.00e+00	 4.60e-07	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 5	 4	 3	      831.180953	  3e-05	     12.031074538	  5e-07	 6.31e-09	 0.00e+00	 6.31e-09	 3.07e-06	   -19468.600335	  4e-03	    23954.9	 33
 4	 6	 0	 8	    13138.448437	  3e-03	      0.761124881	  2e-07	 1.24e-09	 0.00e+00	 1.24e-09	 3.01e-06	   -18927.677979	  4e-03	    24733.1	 13
 4	 6	 0	 6	    14775.494463	  3e-03	      0.676796301	  1e-07	 2.45e-09	 4.71e-12	 2.45e-09	 3.01e-06	   -18927.677979	  4e-03	    24733.1	 13
 4	 6	 0	 4	    16021.594028	  3e-03	      0.624157620	  1e-07	 2.00e-08	 0.00e+00	 2.00e-08	 3.01e-06	   -18927.677979	  4e-03	    24733.1	 13
 4	 6	 1	 8	     9182.809076	  2e-03	      1.088991388	  2e-07	 1.52e-10	 0.00e+00	 1.52e-10	 3.01e-06	   -18927.677979	  4e-03	    24733.1	 13
 4	 6	 1	 6	    10736.002679	  2e-03	      0.931445371	  2e-07	 6.15e-08	 8.68e-11	 6.16e-08	 3.01e-06	   -18927.677979	  4e-03	    24733.1	 13
 4	 6	 1	 4	    11919.011930	  2e-03	      0.838995720	  2e-07	 2.50e-07	 0.00e+00	 2.50e-07	 3.01e-06	   -18927.677979	  4e-03	    24733.1	 13
 4	 6	 2	 8	     5458.276546	  1e-03	      1.832080129	  4e-07	 1.33e-07	 0.00e+00	 1.33e-07	 3.01e-06	   -18927.677979	  4e-03	    24733.1	 13
